,Person1,Person2,similarity
442,TCGA-A2-A0T6,TCGA-EW-A1J5,1.0
443,TCGA-A2-A0T7,TCGA-A2-A0CU,1.0
444,TCGA-A2-A0T7,TCGA-A2-A0EN,1.0
445,TCGA-A2-A0T7,TCGA-A2-A0SU,1.0
446,TCGA-A2-A0T7,TCGA-A7-A3IZ,1.0
447,TCGA-A2-A0T7,TCGA-AO-A0J8,1.0
448,TCGA-A2-A0T7,TCGA-AO-A12A,1.0
449,TCGA-A2-A0T7,TCGA-AO-A12G,1.0
450,TCGA-A2-A0T7,TCGA-BH-A0HQ,1.0
451,TCGA-A2-A0YC,TCGA-AC-A2FM,1.0
452,TCGA-A2-A0YC,TCGA-E2-A14Q,1.0
453,TCGA-A2-A0YC,TCGA-E2-A1IG,1.0
454,TCGA-A2-A0YC,TCGA-GM-A5PX,1.0
455,TCGA-A2-A0YD,TCGA-A2-A0EX,1.0
456,TCGA-A2-A0YD,TCGA-A2-A1FV,1.0
457,TCGA-A2-A0YD,TCGA-AO-A12E,1.0
458,TCGA-A2-A0YE,TCGA-A2-A3XT,1.0
459,TCGA-A2-A0YE,TCGA-A2-A3XY,1.0
460,TCGA-A2-A0YE,TCGA-A2-A3Y0,1.0
461,TCGA-A2-A0YE,TCGA-A8-A08R,1.0
462,TCGA-A2-A0YE,TCGA-AO-A129,1.0
463,TCGA-A2-A0YE,TCGA-BH-A0B3,1.0
464,TCGA-A2-A0YE,TCGA-D8-A1JM,1.0
465,TCGA-A2-A0YE,TCGA-E2-A1AZ,1.0
466,TCGA-A2-A0YE,TCGA-LL-A5YP,1.0
467,TCGA-A2-A0YE,TCGA-S3-AA0Z,1.0
468,TCGA-A2-A0YG,TCGA-A8-A08F,1.0
469,TCGA-A2-A0YG,TCGA-A8-A09M,1.0
470,TCGA-A2-A0YG,TCGA-A8-A09N,1.0
471,TCGA-A2-A0YG,TCGA-D8-A27R,1.0
472,TCGA-A2-A0YG,TCGA-E2-A15A,1.0
473,TCGA-A2-A0YH,TCGA-A2-A25E,1.0
474,TCGA-A2-A0YH,TCGA-A8-A08P,1.0
475,TCGA-A2-A0YH,TCGA-A8-A092,1.0
476,TCGA-A2-A0YH,TCGA-BH-A18U,1.0
477,TCGA-A2-A0YH,TCGA-D8-A1JC,1.0
478,TCGA-A2-A0YH,TCGA-D8-A27N,1.0
479,TCGA-A2-A0YI,TCGA-3C-AALK,1.0
480,TCGA-A2-A0YI,TCGA-BH-A8FY,1.0
481,TCGA-A2-A0YI,TCGA-GM-A2DI,1.0
482,TCGA-A2-A0YK,TCGA-A2-A0CZ,1.0
483,TCGA-A2-A0YK,TCGA-A2-A25A,1.0
484,TCGA-A2-A0YK,TCGA-EW-A1P7,1.0
485,TCGA-A2-A0YL,TCGA-A2-A0CK,1.0
486,TCGA-A2-A0YL,TCGA-BH-A0C1,1.0
487,TCGA-A2-A0YL,TCGA-BH-A0HP,1.0
488,TCGA-A2-A0YL,TCGA-E2-A107,1.0
489,TCGA-A2-A0YM,TCGA-A1-A0SK,1.0
490,TCGA-A2-A0YM,TCGA-A1-A0SP,1.0
491,TCGA-A2-A0YM,TCGA-A2-A04T,1.0
492,TCGA-A2-A0YM,TCGA-A2-A0CM,1.0
493,TCGA-A2-A0YM,TCGA-A2-A0D0,1.0
494,TCGA-A2-A0YM,TCGA-A2-A25F,1.0
495,TCGA-A2-A0YM,TCGA-A7-A0CE,1.0
496,TCGA-A2-A0YM,TCGA-A7-A0DA,1.0
497,TCGA-A2-A0YM,TCGA-A7-A13D,1.0
498,TCGA-A2-A0YM,TCGA-AO-A0J6,1.0
499,TCGA-A2-A0YT,TCGA-A8-A09Q,1.0
500,TCGA-A2-A1FV,TCGA-A2-A0EX,1.0
501,TCGA-A2-A1FV,TCGA-A2-A0YD,1.0
502,TCGA-A2-A1FV,TCGA-AO-A12E,1.0
503,TCGA-A2-A1FW,TCGA-A2-A1FX,1.0
504,TCGA-A2-A1FX,TCGA-A2-A1FW,1.0
505,TCGA-A2-A1FZ,TCGA-A1-A0SH,1.0
506,TCGA-A2-A1FZ,TCGA-A2-A04V,1.0
507,TCGA-A2-A1FZ,TCGA-A2-A0CT,1.0
508,TCGA-A2-A1FZ,TCGA-A2-A0ES,1.0
509,TCGA-A2-A1FZ,TCGA-A2-A0T4,1.0
510,TCGA-A2-A1FZ,TCGA-A2-A0T5,1.0
511,TCGA-A2-A1FZ,TCGA-A7-A0CG,1.0
512,TCGA-A2-A1FZ,TCGA-A7-A0CH,1.0
513,TCGA-A2-A1FZ,TCGA-A7-A0D9,1.0
514,TCGA-A2-A1FZ,TCGA-A7-A0DB,1.0
515,TCGA-A2-A1G0,TCGA-A1-A0SG,1.0
516,TCGA-A2-A1G0,TCGA-A2-A0CV,1.0
517,TCGA-A2-A1G0,TCGA-A2-A3KC,1.0
518,TCGA-A2-A1G0,TCGA-A7-A4SA,1.0
519,TCGA-A2-A1G0,TCGA-A8-A06U,1.0
520,TCGA-A2-A1G0,TCGA-A8-A07F,1.0
521,TCGA-A2-A1G0,TCGA-A8-A07J,1.0
522,TCGA-A2-A1G0,TCGA-AN-A041,1.0
523,TCGA-A2-A1G0,TCGA-AO-A0JJ,1.0
524,TCGA-A2-A1G0,TCGA-AO-A12C,1.0
525,TCGA-A2-A1G1,TCGA-A1-A0SO,1.0
526,TCGA-A2-A1G1,TCGA-A2-A0T0,1.0
527,TCGA-A2-A1G1,TCGA-A7-A6VY,1.0
528,TCGA-A2-A1G1,TCGA-AN-A04D,1.0
529,TCGA-A2-A1G1,TCGA-AR-A0TS,1.0
530,TCGA-A2-A1G1,TCGA-AR-A0U0,1.0
531,TCGA-A2-A1G1,TCGA-AR-A1AH,1.0
532,TCGA-A2-A1G1,TCGA-B6-A1KF,1.0
533,TCGA-A2-A1G1,TCGA-C8-A12K,1.0
534,TCGA-A2-A1G1,TCGA-E2-A14N,1.0
535,TCGA-A2-A1G4,TCGA-A7-A13F,1.0
536,TCGA-A2-A1G4,TCGA-A8-A07L,1.0
537,TCGA-A2-A1G4,TCGA-AO-A0JD,1.0
538,TCGA-A2-A1G4,TCGA-BH-A0BZ,1.0
539,TCGA-A2-A1G4,TCGA-E2-A14O,1.0
540,TCGA-A2-A1G6,TCGA-E2-A108,1.0
541,TCGA-A2-A259,TCGA-A1-A0SE,1.0
542,TCGA-A2-A259,TCGA-A2-A04N,1.0
543,TCGA-A2-A259,TCGA-A2-A0CP,1.0
544,TCGA-A2-A259,TCGA-A2-A0D3,1.0
545,TCGA-A2-A259,TCGA-A2-A0EU,1.0
546,TCGA-A2-A259,TCGA-A2-A0EV,1.0
547,TCGA-A2-A259,TCGA-A7-A0DC,1.0
548,TCGA-A2-A259,TCGA-AO-A03M,1.0
549,TCGA-A2-A259,TCGA-AO-A03V,1.0
550,TCGA-A2-A259,TCGA-B6-A0IP,1.0
551,TCGA-A2-A25A,TCGA-A2-A0CZ,1.0
552,TCGA-A2-A25A,TCGA-A2-A0YK,1.0
553,TCGA-A2-A25A,TCGA-EW-A1P7,1.0
554,TCGA-A2-A25B,TCGA-A2-A0CY,1.0
555,TCGA-A2-A25B,TCGA-A8-A09R,1.0
556,TCGA-A2-A25B,TCGA-AO-A03P,1.0
557,TCGA-A2-A25B,TCGA-AO-A0J7,1.0
558,TCGA-A2-A25B,TCGA-AO-A0JM,1.0
559,TCGA-A2-A25B,TCGA-B6-A1KC,1.0
560,TCGA-A2-A25B,TCGA-C8-A12U,1.0
561,TCGA-A2-A25B,TCGA-C8-A26W,1.0
562,TCGA-A2-A25B,TCGA-C8-A27A,1.0
563,TCGA-A2-A25B,TCGA-C8-A8HQ,1.0
564,TCGA-A2-A25C,TCGA-3C-AALJ,1.0
565,TCGA-A2-A25C,TCGA-A1-A0SI,1.0
566,TCGA-A2-A25C,TCGA-A2-A0CW,1.0
567,TCGA-A2-A25C,TCGA-A2-A0D4,1.0
568,TCGA-A2-A25C,TCGA-A2-A0EY,1.0
569,TCGA-A2-A25C,TCGA-A2-A4S3,1.0
570,TCGA-A2-A25C,TCGA-A8-A06R,1.0
571,TCGA-A2-A25C,TCGA-A8-A075,1.0
572,TCGA-A2-A25C,TCGA-A8-A082,1.0
573,TCGA-A2-A25C,TCGA-A8-A084,1.0
574,TCGA-A2-A25D,TCGA-A2-A4RW,1.0
575,TCGA-A2-A25D,TCGA-A7-A5ZX,1.0
576,TCGA-A2-A25D,TCGA-A8-A0A6,1.0
577,TCGA-A2-A25D,TCGA-B6-A408,1.0
578,TCGA-A2-A25D,TCGA-D8-A27T,1.0
579,TCGA-A2-A25D,TCGA-D8-A3Z5,1.0
580,TCGA-A2-A25E,TCGA-A2-A0YH,1.0
581,TCGA-A2-A25E,TCGA-A8-A08P,1.0
582,TCGA-A2-A25E,TCGA-A8-A092,1.0
583,TCGA-A2-A25E,TCGA-BH-A18U,1.0
584,TCGA-A2-A25E,TCGA-D8-A1JC,1.0
585,TCGA-A2-A25E,TCGA-D8-A27N,1.0
586,TCGA-A2-A25F,TCGA-A1-A0SK,1.0
587,TCGA-A2-A25F,TCGA-A1-A0SP,1.0
588,TCGA-A2-A25F,TCGA-A2-A04T,1.0
589,TCGA-A2-A25F,TCGA-A2-A0CM,1.0
590,TCGA-A2-A25F,TCGA-A2-A0D0,1.0
591,TCGA-A2-A25F,TCGA-A2-A0YM,1.0
592,TCGA-A2-A25F,TCGA-A7-A0CE,1.0
593,TCGA-A2-A25F,TCGA-A7-A0DA,1.0
594,TCGA-A2-A25F,TCGA-A7-A13D,1.0
595,TCGA-A2-A25F,TCGA-AO-A0J6,1.0
596,TCGA-A2-A3KC,TCGA-A1-A0SG,1.0
597,TCGA-A2-A3KC,TCGA-A2-A0CV,1.0
598,TCGA-A2-A3KC,TCGA-A2-A1G0,1.0
599,TCGA-A2-A3KC,TCGA-A7-A4SA,1.0
600,TCGA-A2-A3KC,TCGA-A8-A06U,1.0
601,TCGA-A2-A3KC,TCGA-A8-A07F,1.0
602,TCGA-A2-A3KC,TCGA-A8-A07J,1.0
603,TCGA-A2-A3KC,TCGA-AN-A041,1.0
604,TCGA-A2-A3KC,TCGA-AO-A0JJ,1.0
605,TCGA-A2-A3KC,TCGA-AO-A12C,1.0
606,TCGA-A2-A3KD,TCGA-A7-A4SB,1.0
607,TCGA-A2-A3KD,TCGA-AC-A3TM,1.0
608,TCGA-A2-A3XT,TCGA-A2-A0YE,1.0
609,TCGA-A2-A3XT,TCGA-A2-A3XY,1.0
610,TCGA-A2-A3XT,TCGA-A2-A3Y0,1.0
611,TCGA-A2-A3XT,TCGA-A8-A08R,1.0
612,TCGA-A2-A3XT,TCGA-AO-A129,1.0
613,TCGA-A2-A3XT,TCGA-BH-A0B3,1.0
614,TCGA-A2-A3XT,TCGA-D8-A1JM,1.0
615,TCGA-A2-A3XT,TCGA-E2-A1AZ,1.0
616,TCGA-A2-A3XT,TCGA-LL-A5YP,1.0
617,TCGA-A2-A3XT,TCGA-S3-AA0Z,1.0
618,TCGA-A2-A3XV,TCGA-A7-A4SF,1.0
619,TCGA-A2-A3XV,TCGA-A8-A08B,1.0
620,TCGA-A2-A3XV,TCGA-A8-A094,1.0
621,TCGA-A2-A3XV,TCGA-AN-A0FV,1.0
622,TCGA-A2-A3XV,TCGA-AR-A1AT,1.0
623,TCGA-A2-A3XV,TCGA-C8-A12T,1.0
624,TCGA-A2-A3XV,TCGA-C8-A1HF,1.0
625,TCGA-A2-A3XV,TCGA-C8-A26Y,1.0
626,TCGA-A2-A3XV,TCGA-D8-A1JG,1.0
627,TCGA-A2-A3XV,TCGA-E9-A1RH,1.0
628,TCGA-A2-A3XW,TCGA-AO-A03R,1.0
629,TCGA-A2-A3XW,TCGA-AO-A03T,1.0
630,TCGA-A2-A3XX,TCGA-A2-A4RX,1.0
631,TCGA-A2-A3XX,TCGA-A2-A4S1,1.0
632,TCGA-A2-A3XX,TCGA-A7-A26I,1.0
633,TCGA-A2-A3XX,TCGA-A7-A4SD,1.0
634,TCGA-A2-A3XX,TCGA-A7-A4SE,1.0
635,TCGA-A2-A3XX,TCGA-A7-A5ZV,1.0
636,TCGA-A2-A3XX,TCGA-A7-A6VV,1.0
637,TCGA-A2-A3XX,TCGA-A7-A6VW,1.0
638,TCGA-A2-A3XX,TCGA-A8-A07C,1.0
639,TCGA-A2-A3XX,TCGA-A8-A07O,1.0
640,TCGA-A2-A3XY,TCGA-A2-A0YE,1.0
641,TCGA-A2-A3XY,TCGA-A2-A3XT,1.0
642,TCGA-A2-A3XY,TCGA-A2-A3Y0,1.0
643,TCGA-A2-A3XY,TCGA-A8-A08R,1.0
644,TCGA-A2-A3XY,TCGA-AO-A129,1.0
645,TCGA-A2-A3XY,TCGA-BH-A0B3,1.0
646,TCGA-A2-A3XY,TCGA-D8-A1JM,1.0
647,TCGA-A2-A3XY,TCGA-E2-A1AZ,1.0
648,TCGA-A2-A3XY,TCGA-LL-A5YP,1.0
649,TCGA-A2-A3XY,TCGA-S3-AA0Z,1.0
650,TCGA-A2-A3XZ,TCGA-E2-A152,1.0
651,TCGA-A2-A3Y0,TCGA-A2-A0YE,1.0
652,TCGA-A2-A3Y0,TCGA-A2-A3XT,1.0
653,TCGA-A2-A3Y0,TCGA-A2-A3XY,1.0
654,TCGA-A2-A3Y0,TCGA-A8-A08R,1.0
655,TCGA-A2-A3Y0,TCGA-AO-A129,1.0
656,TCGA-A2-A3Y0,TCGA-BH-A0B3,1.0
657,TCGA-A2-A3Y0,TCGA-D8-A1JM,1.0
658,TCGA-A2-A3Y0,TCGA-E2-A1AZ,1.0
659,TCGA-A2-A3Y0,TCGA-LL-A5YP,1.0
660,TCGA-A2-A3Y0,TCGA-S3-AA0Z,1.0
661,TCGA-A2-A4RW,TCGA-A2-A25D,1.0
662,TCGA-A2-A4RW,TCGA-A7-A5ZX,1.0
663,TCGA-A2-A4RW,TCGA-A8-A0A6,1.0
664,TCGA-A2-A4RW,TCGA-B6-A408,1.0
665,TCGA-A2-A4RW,TCGA-D8-A27T,1.0
666,TCGA-A2-A4RW,TCGA-D8-A3Z5,1.0
667,TCGA-A2-A4RX,TCGA-A2-A3XX,1.0
668,TCGA-A2-A4RX,TCGA-A2-A4S1,1.0
669,TCGA-A2-A4RX,TCGA-A7-A26I,1.0
670,TCGA-A2-A4RX,TCGA-A7-A4SD,1.0
671,TCGA-A2-A4RX,TCGA-A7-A4SE,1.0
672,TCGA-A2-A4RX,TCGA-A7-A5ZV,1.0
673,TCGA-A2-A4RX,TCGA-A7-A6VV,1.0
674,TCGA-A2-A4RX,TCGA-A7-A6VW,1.0
675,TCGA-A2-A4RX,TCGA-A8-A07C,1.0
676,TCGA-A2-A4RX,TCGA-A8-A07O,1.0
677,TCGA-A2-A4S0,TCGA-5L-AAT0,1.0
678,TCGA-A2-A4S0,TCGA-A1-A0SD,1.0
679,TCGA-A2-A4S0,TCGA-A1-A0SF,1.0
680,TCGA-A2-A4S0,TCGA-A7-A26J,1.0
681,TCGA-A2-A4S0,TCGA-A7-A3J0,1.0
682,TCGA-A2-A4S0,TCGA-A7-A3RF,1.0
683,TCGA-A2-A4S0,TCGA-A7-A56D,1.0
684,TCGA-A2-A4S0,TCGA-A8-A06Y,1.0
685,TCGA-A2-A4S0,TCGA-A8-A07B,1.0
686,TCGA-A2-A4S0,TCGA-A8-A07Z,1.0
687,TCGA-A2-A4S1,TCGA-A2-A3XX,1.0
688,TCGA-A2-A4S1,TCGA-A2-A4RX,1.0
689,TCGA-A2-A4S1,TCGA-A7-A26I,1.0
690,TCGA-A2-A4S1,TCGA-A7-A4SD,1.0
691,TCGA-A2-A4S1,TCGA-A7-A4SE,1.0
692,TCGA-A2-A4S1,TCGA-A7-A5ZV,1.0
693,TCGA-A2-A4S1,TCGA-A7-A6VV,1.0
694,TCGA-A2-A4S1,TCGA-A7-A6VW,1.0
695,TCGA-A2-A4S1,TCGA-A8-A07C,1.0
696,TCGA-A2-A4S1,TCGA-A8-A07O,1.0
697,TCGA-A2-A4S2,TCGA-AO-A03L,1.0
698,TCGA-A2-A4S2,TCGA-AR-A24O,1.0
699,TCGA-A2-A4S2,TCGA-B6-A0RV,1.0
700,TCGA-A2-A4S3,TCGA-3C-AALJ,1.0
701,TCGA-A2-A4S3,TCGA-A1-A0SI,1.0
702,TCGA-A2-A4S3,TCGA-A2-A0CW,1.0
703,TCGA-A2-A4S3,TCGA-A2-A0D4,1.0
704,TCGA-A2-A4S3,TCGA-A2-A0EY,1.0
705,TCGA-A2-A4S3,TCGA-A2-A25C,1.0
706,TCGA-A2-A4S3,TCGA-A8-A06R,1.0
707,TCGA-A2-A4S3,TCGA-A8-A075,1.0
708,TCGA-A2-A4S3,TCGA-A8-A082,1.0
709,TCGA-A2-A4S3,TCGA-A8-A084,1.0
710,TCGA-A7-A0CD,TCGA-AR-A1AK,1.0
711,TCGA-A7-A0CD,TCGA-AR-A1AP,1.0
712,TCGA-A7-A0CD,TCGA-AR-A1AX,1.0
713,TCGA-A7-A0CD,TCGA-AR-A24P,1.0
714,TCGA-A7-A0CD,TCGA-AR-A252,1.0
715,TCGA-A7-A0CD,TCGA-AR-A255,1.0
716,TCGA-A7-A0CD,TCGA-AR-A2LE,1.0
717,TCGA-A7-A0CD,TCGA-BH-A18K,1.0
718,TCGA-A7-A0CD,TCGA-BH-A1ET,1.0
719,TCGA-A7-A0CD,TCGA-BH-A1EU,1.0
720,TCGA-A7-A0CE,TCGA-A1-A0SK,1.0
721,TCGA-A7-A0CE,TCGA-A1-A0SP,1.0
722,TCGA-A7-A0CE,TCGA-A2-A04T,1.0
723,TCGA-A7-A0CE,TCGA-A2-A0CM,1.0
724,TCGA-A7-A0CE,TCGA-A2-A0D0,1.0
725,TCGA-A7-A0CE,TCGA-A2-A0YM,1.0
726,TCGA-A7-A0CE,TCGA-A2-A25F,1.0
727,TCGA-A7-A0CE,TCGA-A7-A0DA,1.0
728,TCGA-A7-A0CE,TCGA-A7-A13D,1.0
729,TCGA-A7-A0CE,TCGA-AO-A0J6,1.0
730,TCGA-A7-A0CG,TCGA-A1-A0SH,1.0
731,TCGA-A7-A0CG,TCGA-A2-A04V,1.0
732,TCGA-A7-A0CG,TCGA-A2-A0CT,1.0
733,TCGA-A7-A0CG,TCGA-A2-A0ES,1.0
734,TCGA-A7-A0CG,TCGA-A2-A0T4,1.0
735,TCGA-A7-A0CG,TCGA-A2-A0T5,1.0
736,TCGA-A7-A0CG,TCGA-A2-A1FZ,1.0
737,TCGA-A7-A0CG,TCGA-A7-A0CH,1.0
738,TCGA-A7-A0CG,TCGA-A7-A0D9,1.0
739,TCGA-A7-A0CG,TCGA-A7-A0DB,1.0
740,TCGA-A7-A0CH,TCGA-A1-A0SH,1.0
741,TCGA-A7-A0CH,TCGA-A2-A04V,1.0
742,TCGA-A7-A0CH,TCGA-A2-A0CT,1.0
743,TCGA-A7-A0CH,TCGA-A2-A0ES,1.0
744,TCGA-A7-A0CH,TCGA-A2-A0T4,1.0
745,TCGA-A7-A0CH,TCGA-A2-A0T5,1.0
746,TCGA-A7-A0CH,TCGA-A2-A1FZ,1.0
747,TCGA-A7-A0CH,TCGA-A7-A0CG,1.0
748,TCGA-A7-A0CH,TCGA-A7-A0D9,1.0
749,TCGA-A7-A0CH,TCGA-A7-A0DB,1.0
750,TCGA-A7-A0CJ,TCGA-AO-A03O,1.0
751,TCGA-A7-A0CJ,TCGA-AO-A1KS,1.0
752,TCGA-A7-A0CJ,TCGA-B6-A0RL,1.0
753,TCGA-A7-A0CJ,TCGA-C8-A12M,1.0
754,TCGA-A7-A0CJ,TCGA-E2-A109,1.0
755,TCGA-A7-A0CJ,TCGA-E9-A249,1.0
756,TCGA-A7-A0CJ,TCGA-E9-A3HO,1.0
757,TCGA-A7-A0CJ,TCGA-EW-A1OZ,1.0
758,TCGA-A7-A0D9,TCGA-A1-A0SH,1.0
759,TCGA-A7-A0D9,TCGA-A2-A04V,1.0
760,TCGA-A7-A0D9,TCGA-A2-A0CT,1.0
761,TCGA-A7-A0D9,TCGA-A2-A0ES,1.0
762,TCGA-A7-A0D9,TCGA-A2-A0T4,1.0
763,TCGA-A7-A0D9,TCGA-A2-A0T5,1.0
764,TCGA-A7-A0D9,TCGA-A2-A1FZ,1.0
765,TCGA-A7-A0D9,TCGA-A7-A0CG,1.0
766,TCGA-A7-A0D9,TCGA-A7-A0CH,1.0
767,TCGA-A7-A0D9,TCGA-A7-A0DB,1.0
768,TCGA-A7-A0DA,TCGA-A1-A0SK,1.0
769,TCGA-A7-A0DA,TCGA-A1-A0SP,1.0
770,TCGA-A7-A0DA,TCGA-A2-A04T,1.0
771,TCGA-A7-A0DA,TCGA-A2-A0CM,1.0
772,TCGA-A7-A0DA,TCGA-A2-A0D0,1.0
773,TCGA-A7-A0DA,TCGA-A2-A0YM,1.0
774,TCGA-A7-A0DA,TCGA-A2-A25F,1.0
775,TCGA-A7-A0DA,TCGA-A7-A0CE,1.0
776,TCGA-A7-A0DA,TCGA-A7-A13D,1.0
777,TCGA-A7-A0DA,TCGA-AO-A0J6,1.0
778,TCGA-A7-A0DB,TCGA-A1-A0SH,1.0
779,TCGA-A7-A0DB,TCGA-A2-A04V,1.0
780,TCGA-A7-A0DB,TCGA-A2-A0CT,1.0
781,TCGA-A7-A0DB,TCGA-A2-A0ES,1.0
782,TCGA-A7-A0DB,TCGA-A2-A0T4,1.0
783,TCGA-A7-A0DB,TCGA-A2-A0T5,1.0
784,TCGA-A7-A0DB,TCGA-A2-A1FZ,1.0
785,TCGA-A7-A0DB,TCGA-A7-A0CG,1.0
786,TCGA-A7-A0DB,TCGA-A7-A0CH,1.0
787,TCGA-A7-A0DB,TCGA-A7-A0D9,1.0
788,TCGA-A7-A0DC,TCGA-A1-A0SE,1.0
789,TCGA-A7-A0DC,TCGA-A2-A04N,1.0
790,TCGA-A7-A0DC,TCGA-A2-A0CP,1.0
791,TCGA-A7-A0DC,TCGA-A2-A0D3,1.0
792,TCGA-A7-A0DC,TCGA-A2-A0EU,1.0
793,TCGA-A7-A0DC,TCGA-A2-A0EV,1.0
794,TCGA-A7-A0DC,TCGA-A2-A259,1.0
795,TCGA-A7-A0DC,TCGA-AO-A03M,1.0
796,TCGA-A7-A0DC,TCGA-AO-A03V,1.0
797,TCGA-A7-A0DC,TCGA-B6-A0IP,1.0
798,TCGA-A7-A13D,TCGA-A1-A0SK,1.0
799,TCGA-A7-A13D,TCGA-A1-A0SP,1.0
800,TCGA-A7-A13D,TCGA-A2-A04T,1.0
801,TCGA-A7-A13D,TCGA-A2-A0CM,1.0
802,TCGA-A7-A13D,TCGA-A2-A0D0,1.0
803,TCGA-A7-A13D,TCGA-A2-A0YM,1.0
804,TCGA-A7-A13D,TCGA-A2-A25F,1.0
805,TCGA-A7-A13D,TCGA-A7-A0CE,1.0
806,TCGA-A7-A13D,TCGA-A7-A0DA,1.0
807,TCGA-A7-A13D,TCGA-AO-A0J6,1.0
808,TCGA-A7-A13F,TCGA-A2-A1G4,1.0
809,TCGA-A7-A13F,TCGA-A8-A07L,1.0
810,TCGA-A7-A13F,TCGA-AO-A0JD,1.0
811,TCGA-A7-A13F,TCGA-BH-A0BZ,1.0
812,TCGA-A7-A13F,TCGA-E2-A14O,1.0
813,TCGA-A7-A13G,TCGA-AC-A2FB,1.0
814,TCGA-A7-A13G,TCGA-AC-A5XS,1.0
815,TCGA-A7-A13G,TCGA-D8-A146,1.0
816,TCGA-A7-A13G,TCGA-D8-A1XY,1.0
817,TCGA-A7-A13G,TCGA-EW-A1P3,1.0
818,TCGA-A7-A13G,TCGA-EW-A423,1.0
819,TCGA-A7-A13G,TCGA-LL-A50Y,1.0
820,TCGA-A7-A13G,TCGA-OL-A5DA,1.0
821,TCGA-A7-A13G,TCGA-OL-A66K,1.0
822,TCGA-A7-A13G,TCGA-OL-A6VQ,1.0
823,TCGA-A7-A13H,TCGA-AC-A2FG,1.0
824,TCGA-A7-A13H,TCGA-AC-A3HN,1.0
825,TCGA-A7-A13H,TCGA-AC-A3W7,1.0
826,TCGA-A7-A13H,TCGA-AC-A6NO,1.0
827,TCGA-A7-A13H,TCGA-EW-A1IW,1.0
828,TCGA-A7-A13H,TCGA-LL-A5YL,1.0
829,TCGA-A7-A13H,TCGA-LL-A7SZ,1.0
830,TCGA-A7-A13H,TCGA-OK-A5Q2,1.0
831,TCGA-A7-A13H,TCGA-OL-A66O,1.0
832,TCGA-A7-A26E,TCGA-AC-A2QI,1.0
833,TCGA-A7-A26E,TCGA-D8-A73W,1.0
834,TCGA-A7-A26E,TCGA-LQ-A4E4,1.0
835,TCGA-A7-A26E,TCGA-S3-AA12,1.0
836,TCGA-A7-A26E,TCGA-Z7-A8R5,1.0
837,TCGA-A7-A26F,TCGA-AR-A1AJ,1.0
838,TCGA-A7-A26F,TCGA-AR-A1AY,1.0
839,TCGA-A7-A26F,TCGA-AR-A2LR,1.0
840,TCGA-A7-A26F,TCGA-BH-A0BG,1.0
841,TCGA-A7-A26G,TCGA-A2-A04U,1.0
842,TCGA-A7-A26G,TCGA-A2-A0D2,1.0
843,TCGA-A7-A26G,TCGA-AQ-A04J,1.0
844,TCGA-A7-A26I,TCGA-A2-A3XX,1.0
845,TCGA-A7-A26I,TCGA-A2-A4RX,1.0
846,TCGA-A7-A26I,TCGA-A2-A4S1,1.0
847,TCGA-A7-A26I,TCGA-A7-A4SD,1.0
848,TCGA-A7-A26I,TCGA-A7-A4SE,1.0
849,TCGA-A7-A26I,TCGA-A7-A5ZV,1.0
850,TCGA-A7-A26I,TCGA-A7-A6VV,1.0
851,TCGA-A7-A26I,TCGA-A7-A6VW,1.0
852,TCGA-A7-A26I,TCGA-A8-A07C,1.0
853,TCGA-A7-A26I,TCGA-A8-A07O,1.0
854,TCGA-A7-A26J,TCGA-5L-AAT0,1.0
855,TCGA-A7-A26J,TCGA-A1-A0SD,1.0
856,TCGA-A7-A26J,TCGA-A1-A0SF,1.0
857,TCGA-A7-A26J,TCGA-A2-A4S0,1.0
858,TCGA-A7-A26J,TCGA-A7-A3J0,1.0
859,TCGA-A7-A26J,TCGA-A7-A3RF,1.0
860,TCGA-A7-A26J,TCGA-A7-A56D,1.0
861,TCGA-A7-A26J,TCGA-A8-A06Y,1.0
862,TCGA-A7-A26J,TCGA-A8-A07B,1.0
863,TCGA-A7-A26J,TCGA-A8-A07Z,1.0
864,TCGA-A7-A2KD,TCGA-AQ-A04H,1.0
865,TCGA-A7-A2KD,TCGA-D8-A1Y3,1.0
866,TCGA-A7-A3IY,TCGA-A8-A08A,1.0
867,TCGA-A7-A3IY,TCGA-A8-A0AD,1.0
868,TCGA-A7-A3IY,TCGA-AN-A0FN,1.0
869,TCGA-A7-A3IY,TCGA-AN-A0FS,1.0
870,TCGA-A7-A3IY,TCGA-B6-A1KI,1.0
871,TCGA-A7-A3IY,TCGA-BH-A0B0,1.0
872,TCGA-A7-A3IY,TCGA-BH-A0B6,1.0
873,TCGA-A7-A3IY,TCGA-BH-A0BP,1.0
874,TCGA-A7-A3IY,TCGA-BH-A0BQ,1.0
875,TCGA-A7-A3IY,TCGA-BH-A0BR,1.0
876,TCGA-A7-A3IZ,TCGA-A2-A0CU,1.0
877,TCGA-A7-A3IZ,TCGA-A2-A0EN,1.0
878,TCGA-A7-A3IZ,TCGA-A2-A0SU,1.0
879,TCGA-A7-A3IZ,TCGA-A2-A0T7,1.0
880,TCGA-A7-A3IZ,TCGA-AO-A0J8,1.0
881,TCGA-A7-A3IZ,TCGA-AO-A12A,1.0
882,TCGA-A7-A3IZ,TCGA-AO-A12G,1.0
883,TCGA-A7-A3IZ,TCGA-BH-A0HQ,1.0
884,TCGA-A7-A3J0,TCGA-5L-AAT0,1.0
